block,sep_dur,Tx,trial,stimulus,cond,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim.thisRepN,stim.thisTrialN,stim.thisN,stim.thisIndex,usr_input_t1.keys,usr_input_t1.rt,usr_input_t2.keys,usr_input_t2.rt,date,participant,expName,run,frameRate,
3,short,t1,7,Y,distractor,0,0,0,0,2,0,2,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,8,M,distractor,0,0,0,0,2,0,2,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,9,V,distractor,0,0,0,0,2,0,2,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,10,7,target,0,0,0,0,2,0,2,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,11,Q,distractor,0,0,0,0,2,0,2,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,12,I,distractor,0,0,0,0,2,0,2,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,13,U,distractor,0,0,0,0,2,0,2,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,14,L,distractor,0,0,0,0,2,0,2,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,15, ,mask,0,0,0,0,2,0,2,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
3,short,t1,16,B,distractor,0,0,0,0,2,0,2,0,0,15,15,15,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,0,0,0,0,2,0,2,0,,,,,6,0.501094304083,7,0.0547602955485,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,1,C,distractor,0,0,0,0,3,0,3,0,0,0,0,0,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,2,Z,distractor,0,0,0,0,3,0,3,0,0,1,1,1,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,3,Z,distractor,0,0,0,0,3,0,3,0,0,2,2,2,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,4,C,distractor,0,0,0,0,3,0,3,0,0,3,3,3,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,5,V,distractor,0,0,0,0,3,0,3,0,0,4,4,4,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,6,Y,distractor,0,0,0,0,3,0,3,0,0,5,5,5,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,7,T,distractor,0,0,0,0,3,0,3,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,8,U,distractor,0,0,0,0,3,0,3,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,9,R,distractor,0,0,0,0,3,0,3,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,10,K,distractor,0,0,0,0,3,0,3,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,11,2,target,0,0,0,0,3,0,3,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,12,J,distractor,0,0,0,0,3,0,3,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,13,H,distractor,0,0,0,0,3,0,3,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,14,K,distractor,0,0,0,0,3,0,3,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,15,U,distractor,0,0,0,0,3,0,3,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,16, ,mask,0,0,0,0,3,0,3,0,0,15,15,15,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
4,short,t1,17,U,distractor,0,0,0,0,3,0,3,0,0,16,16,16,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,0,0,0,0,3,0,3,0,,,,,9,1.11572617281,9,0.166091312538,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,0,0,0,0,,,,,,,,,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,1,C,distractor,1,0,1,0,0,0,0,0,0,0,0,0,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,2,K,distractor,1,0,1,0,0,0,0,0,0,1,1,1,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,3,T,distractor,1,0,1,0,0,0,0,0,0,2,2,2,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,4,N,distractor,1,0,1,0,0,0,0,0,0,3,3,3,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,5,G,distractor,1,0,1,0,0,0,0,0,0,4,4,4,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,6,S,distractor,1,0,1,0,0,0,0,0,0,5,5,5,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,7,N,distractor,1,0,1,0,0,0,0,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,8,Y,distractor,1,0,1,0,0,0,0,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,9,1,target,1,0,1,0,0,0,0,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,10,K,distractor,1,0,1,0,0,0,0,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,11,Z,distractor,1,0,1,0,0,0,0,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,12,Q,distractor,1,0,1,0,0,0,0,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,13,S,distractor,1,0,1,0,0,0,0,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,14, ,mask,1,0,1,0,0,0,0,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,15,W,distractor,1,0,1,0,0,0,0,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
5,short,t1,16,Y,distractor,1,0,1,0,0,0,0,0,0,15,15,15,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,1,0,1,0,0,0,0,0,,,,,1,0.699607951159,3,0.100013187854,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,1,J,distractor,1,0,1,0,1,0,1,0,0,0,0,0,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,2,J,distractor,1,0,1,0,1,0,1,0,0,1,1,1,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,3,R,distractor,1,0,1,0,1,0,1,0,0,2,2,2,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,4,R,distractor,1,0,1,0,1,0,1,0,0,3,3,3,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,5,E,distractor,1,0,1,0,1,0,1,0,0,4,4,4,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,6,R,distractor,1,0,1,0,1,0,1,0,0,5,5,5,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,7,1,target,1,0,1,0,1,0,1,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,8,W,distractor,1,0,1,0,1,0,1,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,9,P,distractor,1,0,1,0,1,0,1,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,10,G,distractor,1,0,1,0,1,0,1,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,11,Z,distractor,1,0,1,0,1,0,1,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,12, ,mask,1,0,1,0,1,0,1,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,13,U,distractor,1,0,1,0,1,0,1,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,14,Z,distractor,1,0,1,0,1,0,1,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
6,short,t1,15,E,distractor,1,0,1,0,1,0,1,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,1,0,1,0,1,0,1,0,,,,,1,1.05024974572,3,0.201576437918,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,1,E,distractor,1,0,1,0,2,0,2,0,0,0,0,0,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,2,W,distractor,1,0,1,0,2,0,2,0,0,1,1,1,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,3,O,distractor,1,0,1,0,2,0,2,0,0,2,2,2,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,4,N,distractor,1,0,1,0,2,0,2,0,0,3,3,3,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,5,A,distractor,1,0,1,0,2,0,2,0,0,4,4,4,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,6,J,distractor,1,0,1,0,2,0,2,0,0,5,5,5,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,7,J,distractor,1,0,1,0,2,0,2,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,8,7,target,1,0,1,0,2,0,2,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,9,B,distractor,1,0,1,0,2,0,2,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,10,N,distractor,1,0,1,0,2,0,2,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,11,K,distractor,1,0,1,0,2,0,2,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,12,Y,distractor,1,0,1,0,2,0,2,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,13, ,mask,1,0,1,0,2,0,2,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,14,R,distractor,1,0,1,0,2,0,2,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,15,Y,distractor,1,0,1,0,2,0,2,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
7,short,t1,16,I,distractor,1,0,1,0,2,0,2,0,0,15,15,15,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,1,0,1,0,2,0,2,0,,,,,7,0.799497502565,7,1.29665628768,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,1,3,target,1,0,1,0,3,0,3,0,0,0,0,0,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,2,Y,distractor,1,0,1,0,3,0,3,0,0,1,1,1,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,3,E,distractor,1,0,1,0,3,0,3,0,0,2,2,2,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,4,E,distractor,1,0,1,0,3,0,3,0,0,3,3,3,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,5,Z,distractor,1,0,1,0,3,0,3,0,0,4,4,4,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,6,Q,distractor,1,0,1,0,3,0,3,0,0,5,5,5,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,7,K,distractor,1,0,1,0,3,0,3,0,0,6,6,6,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,8,X,distractor,1,0,1,0,3,0,3,0,0,7,7,7,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,9,R,distractor,1,0,1,0,3,0,3,0,0,8,8,8,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,10,4,target,1,0,1,0,3,0,3,0,0,9,9,9,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,11,V,distractor,1,0,1,0,3,0,3,0,0,10,10,10,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,12,S,distractor,1,0,1,0,3,0,3,0,0,11,11,11,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,13,V,distractor,1,0,1,0,3,0,3,0,0,12,12,12,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,14,M,distractor,1,0,1,0,3,0,3,0,0,13,13,13,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,15,K,distractor,1,0,1,0,3,0,3,0,0,14,14,14,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,16,G,distractor,1,0,1,0,3,0,3,0,0,15,15,15,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
8,long,t2,17,W,distractor,1,0,1,0,3,0,3,0,0,16,16,16,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,1,0,1,0,3,0,3,0,,,,,5,0.869025812368,5,0.199680193618,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
,,,,,,1,0,1,0,,,,,,,,,,,,,2018_Oct_17_1559,1010,rsvp,r3,59.7166028386,
