block,sep_dur,Tx,trial,stimulus,cond,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim.thisRepN,stim.thisTrialN,stim.thisN,stim.thisIndex,usr_input_t1.keys,usr_input_t1.rt,usr_input_t2.keys,usr_input_t2.rt,date,participant,expName,run,frameRate,
1,short,t1,15,M,distractor,0,0,0,0,0,0,0,0,0,14,14,14,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
1,short,t1,16,E,distractor,0,0,0,0,0,0,0,0,0,15,15,15,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,0,0,0,0,0,0,0,0,,,,,1,0.880920611788,1,0.214408935164,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,1,F,distractor,0,0,0,0,1,0,1,0,0,0,0,0,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,2,2,target,0,0,0,0,1,0,1,0,0,1,1,1,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,3,P,distractor,0,0,0,0,1,0,1,0,0,2,2,2,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,4,Y,distractor,0,0,0,0,1,0,1,0,0,3,3,3,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,5,M,distractor,0,0,0,0,1,0,1,0,0,4,4,4,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,6, ,mask,0,0,0,0,1,0,1,0,0,5,5,5,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,7,E,distractor,0,0,0,0,1,0,1,0,0,6,6,6,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,8,U,distractor,0,0,0,0,1,0,1,0,0,7,7,7,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,9,R,distractor,0,0,0,0,1,0,1,0,0,8,8,8,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,10,6,target,0,0,0,0,1,0,1,0,0,9,9,9,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,11,Z,distractor,0,0,0,0,1,0,1,0,0,10,10,10,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,12,W,distractor,0,0,0,0,1,0,1,0,0,11,11,11,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,13,L,distractor,0,0,0,0,1,0,1,0,0,12,12,12,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,14,Q,distractor,0,0,0,0,1,0,1,0,0,13,13,13,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,15,D,distractor,0,0,0,0,1,0,1,0,0,14,14,14,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,16,M,distractor,0,0,0,0,1,0,1,0,0,15,15,15,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,17,K,distractor,0,0,0,0,1,0,1,0,0,16,16,16,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
2,long,t2,18,A,distractor,0,0,0,0,1,0,1,0,0,17,17,17,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,0,0,0,0,1,0,1,0,,,,,1,0.20096455852,1,0.232608710416,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,1,D,distractor,0,0,0,0,2,0,2,0,0,0,0,0,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,2,N,distractor,0,0,0,0,2,0,2,0,0,1,1,1,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,3,2,target,0,0,0,0,2,0,2,0,0,2,2,2,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,4,G,distractor,0,0,0,0,2,0,2,0,0,3,3,3,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,5,R,distractor,0,0,0,0,2,0,2,0,0,4,4,4,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,6,R,distractor,0,0,0,0,2,0,2,0,0,5,5,5,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,7,W,distractor,0,0,0,0,2,0,2,0,0,6,6,6,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,8,Y,distractor,0,0,0,0,2,0,2,0,0,7,7,7,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,9,D,distractor,0,0,0,0,2,0,2,0,0,8,8,8,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,10,O,distractor,0,0,0,0,2,0,2,0,0,9,9,9,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,11,4,target,0,0,0,0,2,0,2,0,0,10,10,10,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,12,P,distractor,0,0,0,0,2,0,2,0,0,11,11,11,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,13,Q,distractor,0,0,0,0,2,0,2,0,0,12,12,12,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,14,M,distractor,0,0,0,0,2,0,2,0,0,13,13,13,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,15,H,distractor,0,0,0,0,2,0,2,0,0,14,14,14,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,16,E,distractor,0,0,0,0,2,0,2,0,0,15,15,15,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
3,long,t2,17,V,distractor,0,0,0,0,2,0,2,0,0,16,16,16,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,0,0,0,0,2,0,2,0,,,,,1,0.235609440599,1,0.247126542672,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,1,G,distractor,0,0,0,0,3,0,3,0,0,0,0,0,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,2,X,distractor,0,0,0,0,3,0,3,0,0,1,1,1,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,3,C,distractor,0,0,0,0,3,0,3,0,0,2,2,2,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,4,F,distractor,0,0,0,0,3,0,3,0,0,3,3,3,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,5,J,distractor,0,0,0,0,3,0,3,0,0,4,4,4,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,6,F,distractor,0,0,0,0,3,0,3,0,0,5,5,5,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,7,8,target,0,0,0,0,3,0,3,0,0,6,6,6,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,8,L,distractor,0,0,0,0,3,0,3,0,0,7,7,7,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,9,R,distractor,0,0,0,0,3,0,3,0,0,8,8,8,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,10,S,distractor,0,0,0,0,3,0,3,0,0,9,9,9,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,11,F,distractor,0,0,0,0,3,0,3,0,0,10,10,10,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,12,U,distractor,0,0,0,0,3,0,3,0,0,11,11,11,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,13,Q,distractor,0,0,0,0,3,0,3,0,0,12,12,12,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,14,F,distractor,0,0,0,0,3,0,3,0,0,13,13,13,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,15,7,target,0,0,0,0,3,0,3,0,0,14,14,14,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,16,E,distractor,0,0,0,0,3,0,3,0,0,15,15,15,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,17,L,distractor,0,0,0,0,3,0,3,0,0,16,16,16,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
4,long,t2,18,M,distractor,0,0,0,0,3,0,3,0,0,17,17,17,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,0,0,0,0,3,0,3,0,,,,,1,0.311531938438,1,0.202284317347,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,0,0,0,0,,,,,,,,,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,1,A,distractor,1,0,1,0,0,0,0,0,0,0,0,0,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,2,Q,distractor,1,0,1,0,0,0,0,0,0,1,1,1,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,3,G,distractor,1,0,1,0,0,0,0,0,0,2,2,2,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,4,K,distractor,1,0,1,0,0,0,0,0,0,3,3,3,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,5,W,distractor,1,0,1,0,0,0,0,0,0,4,4,4,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,6,M,distractor,1,0,1,0,0,0,0,0,0,5,5,5,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,7,Q,distractor,1,0,1,0,0,0,0,0,0,6,6,6,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,8,Y,distractor,1,0,1,0,0,0,0,0,0,7,7,7,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,9,C,distractor,1,0,1,0,0,0,0,0,0,8,8,8,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,10,5,target,1,0,1,0,0,0,0,0,0,9,9,9,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,11,Q,distractor,1,0,1,0,0,0,0,0,0,10,10,10,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,12,Y,distractor,1,0,1,0,0,0,0,0,0,11,11,11,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,13,Z,distractor,1,0,1,0,0,0,0,0,0,12,12,12,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,14, ,mask,1,0,1,0,0,0,0,0,0,13,13,13,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,15,J,distractor,1,0,1,0,0,0,0,0,0,14,14,14,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,16,M,distractor,1,0,1,0,0,0,0,0,0,15,15,15,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
5,short,t1,17,K,distractor,1,0,1,0,0,0,0,0,0,16,16,16,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
,,,,,,1,0,1,0,0,0,0,0,,,,,1,0.666980525595,1,0.249766545254,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,1,S,distractor,1,0,1,0,1,0,1,0,0,0,0,0,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,2, ,mask,1,0,1,0,1,0,1,0,0,1,1,1,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,3,8,target,1,0,1,0,1,0,1,0,0,2,2,2,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,4,R,distractor,1,0,1,0,1,0,1,0,0,3,3,3,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,5,V,distractor,1,0,1,0,1,0,1,0,0,4,4,4,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
6,long,t2,6,Z,distractor,1,0,1,0,1,0,1,0,0,5,5,5,,,,,2018_Oct_17_1528,1001,rsvp,r2,60.0810403093,
