block,sep_dur,Tx,trial,stimulus,cond,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim.thisRepN,stim.thisTrialN,stim.thisN,stim.thisIndex,usr_input_t1.keys,usr_input_t1.rt,usr_input_t2.keys,usr_input_t2.rt,date,participant,expName,run,frameRate,
3,short,t1,18,U,distractor,0,0,0,0,2,0,2,0,0,17,17,17,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,2,0,2,0,,,,,7,0.383608129574,7,0.183278238284,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,1,R,distractor,0,0,0,0,3,0,3,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,2,O,distractor,0,0,0,0,3,0,3,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,3,E,distractor,0,0,0,0,3,0,3,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,4,8,target,0,0,0,0,3,0,3,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,5,I,distractor,0,0,0,0,3,0,3,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,6,M,distractor,0,0,0,0,3,0,3,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,7,T,distractor,0,0,0,0,3,0,3,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,8,W,distractor,0,0,0,0,3,0,3,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,9,H,distractor,0,0,0,0,3,0,3,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,10,M,distractor,0,0,0,0,3,0,3,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,11,Z,distractor,0,0,0,0,3,0,3,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,12,8,target,0,0,0,0,3,0,3,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,13, ,mask,0,0,0,0,3,0,3,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,14,N,distractor,0,0,0,0,3,0,3,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
4,long,t2,15,W,distractor,0,0,0,0,3,0,3,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,3,0,3,0,,,,,7,0.401889844274,7,0.194264430786,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,1,S,distractor,0,0,0,0,4,0,4,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,2,J,distractor,0,0,0,0,4,0,4,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,3,7,target,0,0,0,0,4,0,4,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,4,N,distractor,0,0,0,0,4,0,4,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,5,O,distractor,0,0,0,0,4,0,4,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,6,A,distractor,0,0,0,0,4,0,4,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,7, ,mask,0,0,0,0,4,0,4,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,8,J,distractor,0,0,0,0,4,0,4,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,9,T,distractor,0,0,0,0,4,0,4,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,10,W,distractor,0,0,0,0,4,0,4,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,11,Q,distractor,0,0,0,0,4,0,4,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,12,T,distractor,0,0,0,0,4,0,4,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,13,L,distractor,0,0,0,0,4,0,4,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,14,A,distractor,0,0,0,0,4,0,4,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,15,V,distractor,0,0,0,0,4,0,4,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,16,L,distractor,0,0,0,0,4,0,4,0,0,15,15,15,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,17,A,distractor,0,0,0,0,4,0,4,0,0,16,16,16,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
5,short,t1,18,E,distractor,0,0,0,0,4,0,4,0,0,17,17,17,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,4,0,4,0,,,,,7,0.218469060317,7,0.17611362529,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,1,L,distractor,0,0,0,0,5,0,5,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,2,V,distractor,0,0,0,0,5,0,5,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,3,Y,distractor,0,0,0,0,5,0,5,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,4,S,distractor,0,0,0,0,5,0,5,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,5,A,distractor,0,0,0,0,5,0,5,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,6,D,distractor,0,0,0,0,5,0,5,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,7,K,distractor,0,0,0,0,5,0,5,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,8,2,target,0,0,0,0,5,0,5,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,9,Z,distractor,0,0,0,0,5,0,5,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,10,W,distractor,0,0,0,0,5,0,5,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,11,R,distractor,0,0,0,0,5,0,5,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,12, ,mask,0,0,0,0,5,0,5,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,13,X,distractor,0,0,0,0,5,0,5,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,14,D,distractor,0,0,0,0,5,0,5,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
6,short,t1,15,K,distractor,0,0,0,0,5,0,5,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,5,0,5,0,,,,,7,0.276353722496,7,0.164969856967,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,1,A,distractor,0,0,0,0,6,0,6,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,2,Y,distractor,0,0,0,0,6,0,6,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,3,D,distractor,0,0,0,0,6,0,6,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,4,1,target,0,0,0,0,6,0,6,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,5, ,mask,0,0,0,0,6,0,6,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,6,E,distractor,0,0,0,0,6,0,6,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,7,V,distractor,0,0,0,0,6,0,6,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,8,A,distractor,0,0,0,0,6,0,6,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,9,B,distractor,0,0,0,0,6,0,6,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,10,E,distractor,0,0,0,0,6,0,6,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,11,I,distractor,0,0,0,0,6,0,6,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,12,4,target,0,0,0,0,6,0,6,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,13,P,distractor,0,0,0,0,6,0,6,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,14,C,distractor,0,0,0,0,6,0,6,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
7,long,t2,15,C,distractor,0,0,0,0,6,0,6,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,6,0,6,0,,,,,7,0.352195250569,7,0.161113368347,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,1,N,distractor,0,0,0,0,7,0,7,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,2,E,distractor,0,0,0,0,7,0,7,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,3,W,distractor,0,0,0,0,7,0,7,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,4,L,distractor,0,0,0,0,7,0,7,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,5,K,distractor,0,0,0,0,7,0,7,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,6,G,distractor,0,0,0,0,7,0,7,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,7,K,distractor,0,0,0,0,7,0,7,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,8,6,target,0,0,0,0,7,0,7,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,9,V,distractor,0,0,0,0,7,0,7,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,10,U,distractor,0,0,0,0,7,0,7,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,11,K,distractor,0,0,0,0,7,0,7,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,12, ,mask,0,0,0,0,7,0,7,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,13,Q,distractor,0,0,0,0,7,0,7,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,14,Y,distractor,0,0,0,0,7,0,7,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,15,H,distractor,0,0,0,0,7,0,7,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
8,short,t1,16,E,distractor,0,0,0,0,7,0,7,0,0,15,15,15,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,7,0,7,0,,,,,7,0.128229942522,7,0.165155069204,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,1,L,distractor,0,0,0,0,8,0,8,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,2,C,distractor,0,0,0,0,8,0,8,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,3,N,distractor,0,0,0,0,8,0,8,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,4,4,target,0,0,0,0,8,0,8,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,5,P,distractor,0,0,0,0,8,0,8,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,6,N,distractor,0,0,0,0,8,0,8,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,7,C,distractor,0,0,0,0,8,0,8,0,0,6,6,6,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,8, ,mask,0,0,0,0,8,0,8,0,0,7,7,7,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,9,G,distractor,0,0,0,0,8,0,8,0,0,8,8,8,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,10,P,distractor,0,0,0,0,8,0,8,0,0,9,9,9,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,11,Q,distractor,0,0,0,0,8,0,8,0,0,10,10,10,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,12,E,distractor,0,0,0,0,8,0,8,0,0,11,11,11,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,13,D,distractor,0,0,0,0,8,0,8,0,0,12,12,12,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,14,O,distractor,0,0,0,0,8,0,8,0,0,13,13,13,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,15,A,distractor,0,0,0,0,8,0,8,0,0,14,14,14,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
9,short,t1,16,H,distractor,0,0,0,0,8,0,8,0,0,15,15,15,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
,,,,,,0,0,0,0,8,0,8,0,,,,,7,0.517356622906,7,0.164578583848,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,1,O,distractor,0,0,0,0,9,0,9,0,0,0,0,0,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,2,J,distractor,0,0,0,0,9,0,9,0,0,1,1,1,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,3,B,distractor,0,0,0,0,9,0,9,0,0,2,2,2,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,4,N,distractor,0,0,0,0,9,0,9,0,0,3,3,3,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,5,5,target,0,0,0,0,9,0,9,0,0,4,4,4,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
10,short,t1,6,I,distractor,0,0,0,0,9,0,9,0,0,5,5,5,,,,,2018_Oct_17_1527,1001,rsvp,r2,60.0450083194,
