block,sep_dur,Tx,trial,stimulus,cond,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim.thisRepN,stim.thisTrialN,stim.thisN,stim.thisIndex,usr_input_t1.keys,usr_input_t1.rt,usr_input_t2.keys,usr_input_t2.rt,date,run,expName,participant,frameRate,
5,short,t1,1,S,distractor,1,0,1,0,0,0,0,0,0,0,0,0,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,2,K,distractor,1,0,1,0,0,0,0,0,0,1,1,1,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,3,V,distractor,1,0,1,0,0,0,0,0,0,2,2,2,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,4,D,distractor,1,0,1,0,0,0,0,0,0,3,3,3,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,5,A,distractor,1,0,1,0,0,0,0,0,0,4,4,4,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,6,Y,distractor,1,0,1,0,0,0,0,0,0,5,5,5,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,7,L,distractor,1,0,1,0,0,0,0,0,0,6,6,6,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,8,H,distractor,1,0,1,0,0,0,0,0,0,7,7,7,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,9,Z,distractor,1,0,1,0,0,0,0,0,0,8,8,8,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,10,8,target,1,0,1,0,0,0,0,0,0,9,9,9,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,11,R,distractor,1,0,1,0,0,0,0,0,0,10,10,10,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,12,V,distractor,1,0,1,0,0,0,0,0,0,11,11,11,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,13,I,distractor,1,0,1,0,0,0,0,0,0,12,12,12,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,14,F,distractor,1,0,1,0,0,0,0,0,0,13,13,13,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,15, ,mask,1,0,1,0,0,0,0,0,0,14,14,14,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,16,X,distractor,1,0,1,0,0,0,0,0,0,15,15,15,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
5,short,t1,17,S,distractor,1,0,1,0,0,0,0,0,0,16,16,16,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,1,0,1,0,0,0,0,0,,,,,5,0.498839399996,5,0.128680399997,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,1,M,distractor,1,0,1,0,1,0,1,0,0,0,0,0,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,2,1,target,1,0,1,0,1,0,1,0,0,1,1,1,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,3,L,distractor,1,0,1,0,1,0,1,0,0,2,2,2,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,4,I,distractor,1,0,1,0,1,0,1,0,0,3,3,3,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,5,L,distractor,1,0,1,0,1,0,1,0,0,4,4,4,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,6,K,distractor,1,0,1,0,1,0,1,0,0,5,5,5,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,7,C,distractor,1,0,1,0,1,0,1,0,0,6,6,6,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,8,Y,distractor,1,0,1,0,1,0,1,0,0,7,7,7,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,9,R,distractor,1,0,1,0,1,0,1,0,0,8,8,8,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,10,L,distractor,1,0,1,0,1,0,1,0,0,9,9,9,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,11,4,target,1,0,1,0,1,0,1,0,0,10,10,10,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,12,E,distractor,1,0,1,0,1,0,1,0,0,11,11,11,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,13,Y,distractor,1,0,1,0,1,0,1,0,0,12,12,12,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,14,U,distractor,1,0,1,0,1,0,1,0,0,13,13,13,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,15,X,distractor,1,0,1,0,1,0,1,0,0,14,14,14,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
6,long,t2,16,T,distractor,1,0,1,0,1,0,1,0,0,15,15,15,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,1,0,1,0,1,0,1,0,,,,,1,0.389700300002,4,0.0881661000021,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,1,V,distractor,1,0,1,0,2,0,2,0,0,0,0,0,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,2,2,target,1,0,1,0,2,0,2,0,0,1,1,1,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,3,S,distractor,1,0,1,0,2,0,2,0,0,2,2,2,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,4,D,distractor,1,0,1,0,2,0,2,0,0,3,3,3,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,5,X,distractor,1,0,1,0,2,0,2,0,0,4,4,4,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,6,C,distractor,1,0,1,0,2,0,2,0,0,5,5,5,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,7,M,distractor,1,0,1,0,2,0,2,0,0,6,6,6,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,8,W,distractor,1,0,1,0,2,0,2,0,0,7,7,7,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,9,R,distractor,1,0,1,0,2,0,2,0,0,8,8,8,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,10,Q,distractor,1,0,1,0,2,0,2,0,0,9,9,9,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,11,4,target,1,0,1,0,2,0,2,0,0,10,10,10,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,12,B,distractor,1,0,1,0,2,0,2,0,0,11,11,11,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,13,A,distractor,1,0,1,0,2,0,2,0,0,12,12,12,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,14,E,distractor,1,0,1,0,2,0,2,0,0,13,13,13,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,15,S,distractor,1,0,1,0,2,0,2,0,0,14,14,14,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,16,Z,distractor,1,0,1,0,2,0,2,0,0,15,15,15,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,17,V,distractor,1,0,1,0,2,0,2,0,0,16,16,16,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
7,long,t2,18,E,distractor,1,0,1,0,2,0,2,0,0,17,17,17,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,1,0,1,0,2,0,2,0,,,,,2,0.103101300003,2,0.193206099997,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,1,C,distractor,1,0,1,0,3,0,3,0,0,0,0,0,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,2,U,distractor,1,0,1,0,3,0,3,0,0,1,1,1,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,3,E,distractor,1,0,1,0,3,0,3,0,0,2,2,2,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,4,V,distractor,1,0,1,0,3,0,3,0,0,3,3,3,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,5,5,target,1,0,1,0,3,0,3,0,0,4,4,4,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,6,B,distractor,1,0,1,0,3,0,3,0,0,5,5,5,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,7,C,distractor,1,0,1,0,3,0,3,0,0,6,6,6,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,8,M,distractor,1,0,1,0,3,0,3,0,0,7,7,7,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,9,V,distractor,1,0,1,0,3,0,3,0,0,8,8,8,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,10,P,distractor,1,0,1,0,3,0,3,0,0,9,9,9,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,11,W,distractor,1,0,1,0,3,0,3,0,0,10,10,10,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,12,J,distractor,1,0,1,0,3,0,3,0,0,11,11,11,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,13,W,distractor,1,0,1,0,3,0,3,0,0,12,12,12,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,14,8,target,1,0,1,0,3,0,3,0,0,13,13,13,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,15,U,distractor,1,0,1,0,3,0,3,0,0,14,14,14,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,16,O,distractor,1,0,1,0,3,0,3,0,0,15,15,15,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,17,J,distractor,1,0,1,0,3,0,3,0,0,16,16,16,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
8,long,t2,18,V,distractor,1,0,1,0,3,0,3,0,0,17,17,17,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,1,0,1,0,3,0,3,0,,,,,2,0.0683468000061,2,0.241541299998,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,1,0,1,0,,,,,,,,,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
,,,,,,,,,,,,,,,,,,,,,,2018_Nov_05_1253,2,rsvp,1004,None,
